Course Code,Section Code,Section Display Name,Est. Enroll.,ISBN,Title,Author,Publisher,Date,Edition,Required?,Supplier,Link,OK to Use Newer Edition?,OK to Use Older Edition?,Section Status,Submitted By
GEOL 3250,1,Margaret Blome,20,978-1-906716-32-5,Introducing Geomorphology : A Guide to Landforms and Processes,"Harvey, Adrian",Dunedin Academic Press,3/22/2012,,choice,,,,,Approved,Margaret Blome
GEOL 3250,1,Margaret Blome,20,978-1-319-05980-4,Key Concepts in Geomorphology,"Bierman, Paul R. and Montgomery, David R.","Freeman & Company, W. H.",11/18/2019,2,choice,,,,,Approved,Margaret Blome
GEOL 3250,1,Margaret Blome,20,978-1-903544-43-3,INTRODUCING GEOMORPHOLOGY (e-book) avail ECU.VITALSOURCE.COM,HARVEY,Dune,1/1/2012,1,choice,,,,,Approved,Margaret Blome
GEOL 3300,1,Eric Horsman,20,978-1-107-05764-7,Structural Geology,"Fossen, Haakon",Cambridge University Press,3/3/2016,2,required,,,*,*,Approved,Eric Horsman
GEOL 4200,1,Stephen Culver,18,978-0-231-15893-0,Bringing Fossils to Life : An Introduction to Paleobiology,"Prothero, Donald R.",Columbia University Press,11/5/2013,3,required,,,*,*,Approved,Stephen Culver
GERM 2003,601,Birgit Jensen,,0086053010-2,Impul Deutsch 1,"Tracksdorf, N.",Klett,,1,required,,,,,Approved,Birgit Jensen
GERM 3510,601,Susanne Jones,,978-0-618-50349-0,Allerlei Zum Lesen,"Teichert, Herman U. and Teichert, Lovette",CENGAGE Learning,11/16/2004,2,required,,,*,,Approved,Susanne Jones
GERO 2400,601,Lindsey Blanton,35,978-1-259-87044-6,Aging and the Life Course: an Introduction to Social Gerontology,"Quadagno, Jill",McGraw-Hill Education,4/11/2017,7,required,,,,,Approved,Lindsey Blanton
GERO 4100,601,Carol Jenkins,15,978-0-8261-9456-5,Long-Term Care in an Aging Society : Theory and Practice,"Rowles, Graham D. and Teaster, Pamela B.","Springer Publishing Company, Incorporated",7/1/2015,,required,,,*,,Approved,Carol Jenkins
GERO 6500,601,Carol Jenkins,19,978-0-8261-9456-5,Long-Term Care in an Aging Society : Theory and Practice,"Rowles, Graham D. and Teaster, Pamela B.","Springer Publishing Company, Incorporated",7/1/2015,,required,,,*,,Approved,Carol Jenkins
GIFT 4100,650,Angela Novak,10,978-0-13-382710-1,Education of the Gifted and Talented,"Rimm, Sylvia B., Siegle, Del B., Davis, Gary A., Rimm, Sylvia, Siegle, Del, and Davis, Gary",Pearson Education,3/8/2017,7,required,,,*,,Approved,Angela Novak
GIFT 4100,650,Angela Novak,10,978-1-138-19238-6,Fundamentals of Gifted Education : Considering Multiple Perspectives,,Routledge,8/25/2017,2,required,,,*,,Approved,Angela Novak
GIFT 6100,650,Angela Novak,10,978-0-13-382710-1,Education of the Gifted and Talented,"Rimm, Sylvia B., Siegle, Del B., Davis, Gary A., Rimm, Sylvia, Siegle, Del, and Davis, Gary",Pearson Education,3/8/2017,7,required,,,*,,Approved,Angela Novak
GIFT 6100,650,Angela Novak,10,978-1-138-19238-6,Fundamentals of Gifted Education : Considering Multiple Perspectives,,Routledge,8/25/2017,2,required,,,*,,Approved,Angela Novak
GRBK 4000,601,John Stevens,3,978-0-521-27556-9,The Hellenistic Philosophers Vol. 1 : Translations of the Principal Sources with Philosophical Commentary,"Long, A. A. and Sedley, D. N.",Cambridge University Press,4/9/1987,,required,,,*,*,Approved,John Stevens
GRBK 4000,601,John Stevens,3,978-0-674-99717-2,Tragedies : Hercules. Trojan Women. Phoenician Women. Medea. Phaedra,"Seneca and Fitch, John G.",Harvard University Press,6/1/2018,,required,,,*,,Approved,John Stevens
GRK 2004,601,John Stevens,10,978-0-929524-66-5,"Homer Odyssey I, VI, IX",Homer,Bryn Mawr Commentaries,9/30/1991,,required,,,*,*,Approved,John Stevens
HDFS 2000,601,Elizabeth Banks,,978-0-13-393673-5,"Infants, Children, and Adolescents","Berk, Laura E., Meyers, Adena B., Berk, Laura, and Meyers, Adena",Pearson Education,3/17/2015,8,required,,,,,Approved,Elizabeth Banks
HDFS 2021,1,Natalia Sira,30,978-0-398-04456-5,Child Life In Hospitals,"Stanford, Gene and Thompson, Richard H.",Clc,4/1/1981,,optional,,,*,*,Approved,Natalia Sira
HDFS 2021,1,Natalia Sira,30,978-0-89079-992-5,Meeting Children's Psycholsocial Needs,"Rollins, Judy, Bolig, Rosemary, and Mahan, Carmel",Proed,4/1/2005,,required,,,*,*,Approved,Natalia Sira
HDFS 2280,601,Kate Harcourt-Medina,63,978-0-916174-75-0,Family Life Education,Walcheski,Ncfam,,,recommended,,,,,Approved,Kate Harcourt-Medina
HDFS 2280,601,Kate Harcourt-Medina,63,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,Kate Harcourt-Medina
HDFS 3022,601,Sandra Lookabaugh,25,978-1-138-29240-6,"Death, Society, and Human Experience","Kastenbaum, Robert J., Moreman, Christopher, Moreman, Christopher M., and Kastenbaum, Robert",Routledge,4/9/2018,12,required,,,*,,Approved,Sandra Lookabaugh
HDFS 3215,601,Bernice Dodor,30,978-1-933976-86-0,4 Laws Of Financial Prosperity,"Harris, Blaine and Coonradt, Charles A.",Finfran,4/1/2009,,required,,,*,,Approved,Bernice Dodor
HDFS 3215,601,Bernice Dodor,30,978-1-337-09975-2,Personal Finance,"Garman, E. Thomas and Forgue, Raymond",Cengage South-Western,1/30/2017,13,required,,,,,Approved,Bernice Dodor
HDFS 3600,601,Sandra Lookabaugh,20,978-0-13-259683-1,Play and Child Development,"Frost, Joe L., Wortham, Sue C., Reifel, Stuart, Contributor, John Q., and Frost, Joe",Pearson Education,5/17/2011,4,required,,,,,Approved,Sandra Lookabaugh
HDFS 4007,601,Angela Lamson,60,978-0-415-84448-2,Family Policy Matters : How Policymaking Affects Families and What Professionals Can Do,"Bogenschneider, Karen",Routledge,1/13/2014,3,required,,,*,,Approved,Angela Lamson
HDFS 4122,1,Jillian Kime,30,978-1-928896-88-3,So Much More Than the ABCs : The Early Phases of Reading and Writing,"Schickedanz, Judith A. and Collins, Molly F.",National Association for the Education of Young Children,11/1/2012,,required,,,,,Approved,Jillian Kime
HDFS 4122,601,Jillian Kime,30,978-1-928896-88-3,So Much More Than the ABCs : The Early Phases of Reading and Writing,"Schickedanz, Judith A. and Collins, Molly F.",National Association for the Education of Young Children,11/1/2012,,required,,,,,Approved,Jillian Kime
HDFS 4210,601,Natalia Sira,,978-0-398-07832-4,Handbook Of Child Life,"Thompson, Richard H.",Thoma,4/1/2009,,required,,,*,*,Approved,Natalia Sira
HDFS 4210,601,Natalia Sira,,978-0-89079-992-5,Meeting Children's Psycholsocial Needs,"Rollins, Judy, Bolig, Rosemary, and Mahan, Carmel",Proed,4/1/2005,,optional,,,*,*,Approved,Natalia Sira
HDFS 4210,601,Natalia Sira,,978-1-4534-0310-5,Child Life Council Activity Recipe Book,Child Life Council ,Child Life Council,1/1/1998,1st,required,,,*,*,Approved,Natalia Sira
HDFS 4300,1,Jillian Kime,30,978-0-9819327-9-8,DEC Recommended Practices : Enhancing Services for Young Children with Disabilities and Their Families,,Division for Early Childhood,10/1/2015,,optional,,,*,,Approved,Jillian Kime
HDFS 4300,1,Jillian Kime,30,098097737728-2,Cara's Kit: Creating Adaptations for Routines and Activities,"Milbourne, S. A. & Campbell, P. H.",Division for Early Childhood,1/1/2007,,required,,,,,Approved,Jillian Kime
HDFS 4300,1,Jillian Kime,30,978-0-13-520445-0,Adapting Early Childhood Curricula for Children with Disabilities and Special Needs,"Cook, Ruth E., Klein, M. Diane, Chen, Deborah, Cook, Ruth, and Klein, M.",Pearson Education,1/11/2019,10,required,,,,,Approved,Jillian Kime
HDFS 4303,601,Katharine Didericksen,55,978-0-374-53340-3,Spirit Catches You And You Fall Down,"Fadiman, Anne",Fsg,4/24/2012,,required,,,*,*,Approved,Katharine Didericksen
HDFS 4390,601,Bernice Dodor,,978-0-13-295514-0,Resource Management for Individuals and Families,"Goldsmith, Elizabeth B. and Goldsmith, Elizabeth",Pearson Education,11/9/2012,5,required,,,,,Approved,Bernice Dodor
HDFS 4390,601,Bernice Dodor,,978-1-4516-3961-2,The 7 Habits of Highly Effective People : Powerful Lessons in Personal Change,"Covey, Stephen R.",Free Press,11/19/2013,25,required,,,,,Approved,Bernice Dodor
HDFS 4406,1,Melissa Nolan,25,978-1-133-93894-1,"Families, Schools and Communities : Together for Young Children","Couchenour, Donna and Chrisman, Kent",Wadsworth,1/1/2013,5,required,,,,,Approved,Melissa Nolan
HDFS 4406,1,Melissa Nolan,25,978-0-19-030936-7,Leadership : Contexts and Complexities in Early Childhood Education,"Waniganayake, Manjula, Cheeseman, Sandra, Fenech, Marianne, Hadley, Fay, and Shepherd, Wendy","Oxford University Press, Incorporated",1/8/2018,2,required,,,,,Approved,Melissa Nolan
HDFS 4415,601,Priti Desai,1,978-0-398-07832-4,Handbook Of Child Life,"Thompson, Richard H.",Thoma,4/1/2009,,required,,,*,*,Approved,Priti Desai
HDFS 4415,601,Priti Desai,1,978-0-89079-992-5,Meeting Children's Psycholsocial Needs,"Rollins, Judy, Bolig, Rosemary, and Mahan, Carmel",Proed,4/1/2005,,required,,,*,*,Approved,Priti Desai
HDFS 4415,601,Priti Desai,1,978-0-937821-70-1,Psychosocial Care Of Children In Hospitals,,Clc,1/1/1990,,required,,,*,*,Approved,Priti Desai
HDFS 4415,601,Priti Desai,1,978-0-394-72947-3,How Can I Help?,"Dass, Ram and Gorman, Paul",Rh,3/12/1985,,required,,,*,*,Approved,Priti Desai
HDFS 4701,601,Susannah Berry,30,978-0-13-517737-2,Effective Practices in Early Childhood Education : Building a Foundation,"Bredekamp, Sue",Pearson Education,2/8/2019,4,required,,,,,Approved,Susannah Berry
HDFS 4711,601,Susannah Berry,15,978-1-938113-67-3,Trauma and Young Children : Teaching Strategies to Support and Empower,"Colker, Laura J., Erdman, Sarah, and Winter, Elizabeth C.",National Association for the Education of Young Children,9/15/2020,,required,,,,,Approved,Susannah Berry
HDFS 4993,1,Priti Desai,9,0,North Carolina Foundations for Early Learning and Development (2013). ,,,,,required,"Raleigh, NC: NC Division of Child Development.",http://ncchildcare.nc.gov/pdf_forms/NC_foundations.pdf,,,Approved,Priti Desai
HDFS 6007,601,Angela Lamson,5,978-0-203-75320-0,Family Policy Matters, Karen Bogenschneider ,  Routledge,,3rd,required,,,*,,Approved,Angela Lamson
HDFS 6404,1,Archana Hegde,10,978-1-84872-871-4,Developmental Science,,Taylr,9/22/2010,6,optional,,,,,Approved,Archana Hegde
HDFS 6409,1,Angela Lamson,12,978-1-305-94327-8,Mastering Competencies in Family Therapy : A Practical Approach to Theory and Clinical Case Documentation,"Gehart, Diane R.",Brooks/Cole,4/21/2017,3,required,,,*,,Approved,Angela Lamson
HDFS 6409,1,Angela Lamson,12,978-1-4625-3343-5,"Essential Skills in Family Therapy, Third Edition : From the First Interview to Termination","Grauf-Grounds, Claudia",Guilford Publications,1/25/2018,3,required,,,*,,Approved,Angela Lamson
HDFS 6410,1,Jakob Jensen,10,978-1-59240-841-2,"Daring Greatly : How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brown, Brene",Penguin Publishing Group,4/7/2015,,required,,,,,Approved,Jakob Jensen
HDFS 6410,1,Jakob Jensen,10,978-1-4625-1416-8,Cognitive-Behavioral Therapy with Couples and Families : A Comprehensive Guide for Clinicians,"Dattilio, Frank M.",Guilford Publications,10/23/2013,,required,,,,,Approved,Jakob Jensen
HDFS 6410,1,Jakob Jensen,10,978-1-57224-705-5,ACT Made Simple : An Easy-to-Read Primer on Acceptance and Commitment Therapy,"Harris, Russ",New Harbinger Publications,11/1/2009,,required,,,,,Approved,Jakob Jensen
HDFS 6425,1,Jennifer Hodgson,12,978-0-89042-555-8,Diagnostic and Statistical Manual of Mental Disorders - DSM-5,American Psychiatric Association Staff and Kernberg,American Psychiatric Association Publishing,5/22/2013,5,required,,,*,,Approved,Jennifer Hodgson
HDFS 6425,1,Jennifer Hodgson,12,978-1-305-94327-8,Mastering Competencies in Family Therapy : A Practical Approach to Theory and Clinical Case Documentation,"Gehart, Diane R.",Brooks/Cole,4/21/2017,3,required,,,*,,Approved,Jennifer Hodgson
HDFS 6425,1,Jennifer Hodgson,12,978-1-4625-1640-7,Essential Assessment Skills for Couple and Family Therapists,"Williams, Lee, Edwards, Todd M., Patterson, JoEllen, and Chamow, Larry",Guilford Publications,1/21/2014,,required,,,*,,Approved,Jennifer Hodgson
HDFS 6985,601,Priti Desai,1,978-0-398-07832-4,Handbook Of Child Life,"Thompson, Richard H.",Thoma,4/1/2009,,required,,,*,*,Approved,Priti Desai
HDFS 6985,601,Priti Desai,1,978-0-89079-992-5,Meeting Children's Psycholsocial Needs,"Rollins, Judy, Bolig, Rosemary, and Mahan, Carmel",Proed,4/1/2005,,required,,,*,*,Approved,Priti Desai
HDFS 6985,601,Priti Desai,1,978-0-937821-70-1,Psychosocial Care Of Children In Hospitals,,Clc,1/1/1990,,required,,,*,*,Approved,Priti Desai
HDFS 6985,601,Priti Desai,1,978-0-394-72947-3,How Can I Help?,"Dass, Ram and Gorman, Paul",Rh,3/12/1985,,required,,,*,*,Approved,Priti Desai
HDFS 7007,1,Carol Johnston,30,978-1-5063-8815-1,Statistics with R : Solving Problems Using Real-World Data,"Harris, Jenine K.","SAGE Publications, Incorporated",2/10/2020,,required,,,*,,Approved,Carol Johnston
HDFS 7409,1,Jennifer Hodgson,6,978-1-4338-1518-8,Medical Family Therapy and Integrated Care,"McDaniel, Susan H., Doherty, William J., and Hepworth, Jeri",American Psychological Association,8/15/2013,2,required,,,*,,Approved,Jennifer Hodgson
HDFS 7409,1,Jennifer Hodgson,6,978-3-319-68833-6,Clinical Methods in Medical Family Therapy,,Springer,4/4/2018,,required,,,*,,Approved,Jennifer Hodgson
HDFS 7409,1,Jennifer Hodgson,6,978-1-4625-3495-1,Helping Couples and Families Navigate Illness and Disability : An Integrative Approach,"Rolland, John S.",Guilford Publications,5/16/2018,,required,,,*,,Approved,Jennifer Hodgson
HIED 3010,1,Allen Guidry,25,978-0-671-21209-4,How To Read A Book (rev),"Adler, Mortimer J. and Van Doren, Charles",Ss,8/15/1972,,required,,,*,,Approved,
HIED 3010,1,Allen Guidry,25,978-0-8077-5403-0,Reading Like a Historian : Teaching Literacy in Middle and High School History Classrooms,"Wineburg, Sam, Martin, Daisy, and Monte-Sano, Chauncey",Teachers College Press,12/15/2012,,required,,,*,,Approved,
HIMA 4153,1,Susie Harris,,978-1-58426-725-6,"Health Information Management : Sixth Edition: Concepts, Principles, and Practice",,American Health Information Management Association,1/1/2020,,required,,,,,Approved,
HIMA 4153,601,Susie Harris,,978-1-58426-725-6,"Health Information Management : Sixth Edition: Concepts, Principles, and Practice",,American Health Information Management Association,1/1/2020,,required,,,,,Approved,
HIMA 6060,601,Ray Hylock,20,978-1-387-64241-0,Health Informatics : Practical Guide Seventh Edition,"Hersh, William R. and Hoyt, Robert E.","Lulu Press, Inc.",5/23/2018,,required,,,,,Approved,Ray Hylock
HIMA 6060,601,Ray Hylock,20,978-1-387-82750-3,Health Informatics: Practical Guide e-Text,"Hoyt, Robert E.; Hersh, William R.",LuLu,6/19/2018,7ED,choice,,,,,Approved,Ray Hylock
HIST 1031,601,Michael Gross,49,978-0-495-91318-4,Sources Of World History (v2),"Kishlansky, Mark A.",Cengl,6/3/2011,5,required,,,*,,Approved,Michael Gross
HIST 1031,601,Michael Gross,49,978-1-319-05933-0,"A History of World Societies, Volume 2","Wiesner-Hanks, Merry E., Buckley Ebrey, Patricia, Beck, Roger B., Davila, Jerry, and Crowston, Clare Haru",Bedford/Saint Martin's,9/8/2017,11,required,,,,*,Approved,Michael Gross
HIST 1031,601,Michael Gross,49,978-0-14-044004-1,Candide : Or Optimism,"Voltaire, Francois and Voltaire",Penguin Publishing Group,6/30/1950,,required,,,*,*,Approved,Michael Gross
HIST 1031,602,Timothy Jenks,,978-0-19-084924-5,"World in the Making : A Global History, Volume Two: Since 1300","Smith, Bonnie G., Lane, Kris, van de Mieroop, Marc, von Glahn, Richard, and Van De Mieroop, Marc","Oxford University Press, Incorporated",8/31/2018,,required,,,,,Approved,Timothy Jenks
HIST 1050,604,Michael Kegerreis,,978-1-337-40272-9,"A People and a Nation, Volume I: To 1877","Norton, Mary Beth, Kamensky, Jane, Sheriff, Carol, Blight, David W., and Chudacoff, Howard",Cengage Learning,1/1/2018,11,required,,,,,Approved,
HIST 1050,604,Michael Kegerreis,,978-0-8090-7738-0,Pocahontas and the Powhatan Dilemma : The American Portraits Series,"Townsend, Camilla","Farrar, Straus & Giroux",9/7/2005,,required,,,,,Approved,
HIST 1050,604,Michael Kegerreis,,978-0-8139-3944-5,Apostles of Disunion : Southern Secession Commissioners and the Causes of the Civil War,"Dew, Charles B.",University of Virginia Press,1/12/2017,15,required,,,,,Approved,
HIST 1050,602,Shannon Vance,50,978-0-19-090996-3,"Of the People : A History of the United States, Volume I: to 1877, with Sources","McGerr, Michael, Lewis, Jan Ellen, Oakes, James, Cullather, Nick, and Boydston, Jeanne","Oxford University Press, Incorporated",9/14/2018,4,required,,,*,*,Approved,Shannon Vance
HIST 1050,603,Shannon Vance,50,978-0-19-090996-3,"Of the People : A History of the United States, Volume I: to 1877, with Sources","McGerr, Michael, Lewis, Jan Ellen, Oakes, James, Cullather, Nick, and Boydston, Jeanne","Oxford University Press, Incorporated",9/14/2018,4,required,,,*,*,Approved,Shannon Vance
HIST 1051,604,,,978-1-4534-0118-7,See Instructor For Course Materials ,Staff,,,,required,,,,,Approved,
HIST 1051,603,Donald Parkerson,100,978-0-393-93553-0,Give Me Liberty: Brief (v2),,Nort,2/1/2012,3,required,,,,,Approved,Donald Parkerson
HIST 1051,602,Michael Kegerreis,100,978-0-316-01080-1,Devil's Highway,"Urrea, Luis Alberto",Lb,9/19/2005,,required,,,,,Approved,Gerald Prokopowicz
HIST 1051,602,Michael Kegerreis,100,978-1-337-40273-6,"A People and a Nation, Volume II: Since 1865","Norton, Mary Beth, Kamensky, Jane, Sheriff, Carol, Blight, David W., and Chudacoff, Howard",Cengage Learning,1/1/2018,11,required,,,,,Approved,Gerald Prokopowicz
HIST 1051,602,Michael Kegerreis,100,978-0-06-236360-2,Hidden Figures : The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,"Shetterly, Margot Lee",HarperCollins Publishers,12/6/2016,,required,,,,,Approved,Gerald Prokopowicz
HIST 2000,601,Mona Russell,25,978-0-19-993981-7,"Doing History : An Introduction to the Historian's Craft, with Workbook Activities","Pojmann, Wendy A., Mahar, Karen Ward, Reeves-Ellington, Barbara, and Pojmann, Wendy","Oxford University Press, Incorporated",9/7/2015,,required,,,,,Approved,Mona Russell
HIST 2000,602,Mona Russell,25,978-0-19-993981-7,"Doing History : An Introduction to the Historian's Craft, with Workbook Activities","Pojmann, Wendy A., Mahar, Karen Ward, Reeves-Ellington, Barbara, and Pojmann, Wendy","Oxford University Press, Incorporated",9/7/2015,,required,,,,,Approved,Mona Russell
HIST 2444,601,Michael Bennett,100,978-1-118-91237-9,Sports in American Life : A History,"Davies, Richard O.","Wiley & Sons, Incorporated, John",8/9/2016,3,required,,,,,Approved,Michael Bennett
HIST 3110,601,Shannon Vance,50,978-0-8070-3355-5,A Black Women's History of the United States,"Berry, Daina Ramey and Gross, Kali Nicole",Beacon Press,2/4/2020,,required,,,,,Approved,Shannon Vance
HIST 3110,601,Shannon Vance,50,978-0-19-751919-6,"A Progressive Era for Whom? : African Americans in an Age of Reform, 1890-1920","Kuhl, Michelle","Oxford University Press, Incorporated",7/24/2020,,required,,,,,Approved,Shannon Vance
HIST 3110,601,Shannon Vance,50,978-1-63286-413-0,White Rage : The Unspoken Truth of Our Racial Divide,"Anderson, Carol",Bloomsbury Publishing USA,11/2/2017,,required,,,,,Approved,Shannon Vance
HIST 3122,601,Gerald Prokopowicz,50,978-1-4516-2353-6,For the Common Defense : A Military History of the United States from 1607 To 2012,"Millett, Allan R. and Maslowski, Peter",Free Press,9/25/2012,,required,,,*,,Approved,Gerald Prokopowicz
HIST 3461,601,Michael Gross,35,978-0-06-099506-5,Ordinary Men (with New Afterword),"Browning, Christopher R.",Harp,4/24/1998,,required,,,,,Approved,Michael Gross
HIST 3461,601,Michael Gross,35,978-1-59051-454-2,The Artificial Silk Girl : A Novel,"Keun, Irmgard","Other Press, LLC",6/14/2011,,required,,,*,,Approved,Michael Gross
HIST 3461,601,Michael Gross,35,978-1-118-77614-8,A History of Germany 1918 - 2014 : The Divided Nation,"Fulbrook and Fulbrook, Mary","Wiley & Sons, Incorporated, John",12/31/2014,4,required,,,*,,Approved,Michael Gross
HIST 3480,601,Timothy Jenks,50,978-0-205-86777-6,"A History of England, Volume 1 Vol. 1 : Prehistory To 1714","Roberts, Clayton, Roberts, David, Bisson, Douglas R., Roberts, F. David, and Bisson, Douglas",Routledge,10/2/2013,6,required,,,,,Approved,Timothy Jenks
